OCC|Date exportation|Pays d'exportation|Quantite|PU|PT|Devise|EQ EU|EQ DT|Produit
ccpb|2024-11-12 00:00:00|Trinité et Tobago|58.0|30.37|1761.35|3.32|1761.46|5848.0472|Huile d'olive
ccpb|2024-11-22 00:00:00|uae|943.0|20.997|19800.171|3.29|19008.1642|62536.8601|Huile d'olive
ccpb|2025-01-08 00:00:00|Italie|30000.0|4.7|141000.0|3.32|141000.0|468120.0|Huile d'olive
ccpb|2025-02-04 00:00:00|USA|140.0|39.86557142857143|5581.18|3.32|5581.18|18529.5176|Huile d'olive
ccpb|2025-02-04 00:00:00|Korea|770.0|24.08615584415584|18546.34|3.32|18546.34|61573.8488|Huile d'olive
ccpb|2025-02-03 00:00:00|Suisse|5666.0|9.644461701376631|54645.52|3.32|54645.52|181423.1264|Huile d'olive
ccpb|2025-02-12 00:00:00|Japon|343.0|36.04113702623907|12362.11|3.3|12362.11|40794.963|Huile d'olive
ccpb|2025-02-12 00:00:00|Oman|2649.0|17.97305775764439|47610.63|3.3|47610.63|157115.079|Huile d'olive
ccpb|2025-02-12 00:00:00|Malaisie|1539.0|34.2722547108512|52745.0|3.3|52745.0|174058.5|Huile d'olive
ccpb|2025-02-13 00:00:00|USA|1390.0|18.91161151079137|26287.14|3.3|26287.14|86747.56199999999|Huile d'olive
ccpb|2025-02-13 00:00:00|USA|107.0|34.31691588785046|3671.91|3.3|3671.91|12117.303|Huile d'olive
ccpb|2025-02-13 00:00:00|USA|121.0|34.23694214876033|4142.67|3.3|4142.67|13670.811|Huile d'olive
ccpb|2025-02-13 00:00:00|USA|157.0|32.11076433121019|5041.39|3.3|5041.39|16636.587|Huile d'olive
ccpb|2025-02-13 00:00:00|USA|283.0|13.153074204947|3722.32|3.3|3722.32|12283.656|Huile d'olive
ccpb|2025-03-13 00:00:00|Korea|1374.0|0.921|22.0|3.355|27839.988|93403.15974|Huile d'olive
ccpb|2025-03-28 00:00:00|Pays-Bas|422.0|21.45|9052.0|3.36|9052.0|30414.72|Huile d'olive
ccpb|2025-05-02 00:00:00|taiwan|508.0|0.001732283464566929|0.88|inconnu|||Huile d'olive
ccpb|2025-06-04 00:00:00|France|154000.0|3.88|597520.0|3.36|597520.0|2007667.2|Huile d'olive
ccpb|2025-06-05 00:00:00| Allemagne|9894.6|5.886362258201443|58243.2|3.36|58243.2|195697.152|Huile d'olive
ccpb|2025-06-18 00:00:00|Korea|907.0|19.42867695700111|17621.81|3.4|17621.81|59914.154|Huile d'olive
ccpb|2025-06-24 00:00:00|QATAR|1385.0|6.94|9611.9|3.35|9611.9|32199.865|Huile d'olive
ccpb|2025-06-24 00:00:00|USA|495.0|16.2330101010101|8035.34|3.34|8035.34|26838.0356|Huile d'olive
ccpb|2025-06-27 00:00:00|France|154000.0|3.88|597520.0|3.35|597520.0|2001692.0|Huile d'olive
ccpb|2025-07-04 00:00:00|Japon|47.0|31.09255319148936|1461.35|3.36|1461.35|4910.136|Huile d'olive
ccpb|2025-07-17 00:00:00|Korea|990.0|14.05430303030303|13913.76|3.34|13914.62|46474.8308|Huile d'olive
ccpb|2025-07-21 00:00:00|Malaisie|6525.0|6.674921072796935|43553.86|3.36|43554.72|146343.8592|Huile d’olive 
ccpb|2025-07-29 00:00:00|BAHRAIN|1649.0|27.99491813220133|46163.62|3.35|46164.48|154651.008|Huile d'olive
ccpb|2025-10-29 00:00:00|Malaisie|770.0|29.76685714285714|22920.48|3.41|22920.48|78158.8368|Huile d'olive
les molins mahjoub|2024-11-13 00:00:00|uae|71.37|10.01|714.4137000000001|3.33|714.4137000000001|2378.997621|huile d'olives
les molins mahjoub|2024-11-13 00:00:00|danemark|164.7|13|2141.1|3.33|2141.1|7129.863|huile d'olives
les molins mahjoub|2024-11-21 00:00:00|belgiqe|1361.52|6.425|8747.766|3.31|8747.766|28955.10546|huile d'olives
les molins mahjoub|2024-12-26 00:00:00|uk|387.045|9.321086695345503|3607.68|3.31|4329.216|14329.70496|huile d'olives
les molins mahjoub|2024-12-26 00:00:00|USa|3161.14|12.025|38012.7085|3.31|36492.20016|120789.1825296|huile d'olives
les molins mahjoub|2024-12-26 00:00:00|uk|387.045|9.321086695345503|3607.68|3.31|4329.216|14329.70496|huile d'olives
les molins mahjoub|2024-12-26 00:00:00|belgiqe|922.32|6.404|5906.53728|3.31|5906.53728|19550.6383968|huile d'olives
les molins mahjoub|2024-12-26 00:00:00|uae|54.9|7.978142076502732|438.0|3.31|438.0|1449.78|huile d'olives
les molins mahjoub|2024-12-27 00:00:00|indonisie|5.078|62.738|318.583564|3.32|95.5750692|317.309229744|huile d'olives
les molins mahjoub|2025-03-13 00:00:00|belgiqe|1010.16|7.813|7892.38008|3.355|7892.38008|26478.9351684|huile d'olives
les molins mahjoub|2025-03-27 00:00:00|danemark|167.7|13.417|2250.0309|3.356|2250.0309|7551.103700399999|huile d'olives
les molins mahjoub|2025-04-14 00:00:00|USa|181.17|32.237|5840.37729|3.4|5139.5320152|17474.40885168|huile d'olives
les molins mahjoub|05/05/0202|belgiqe|263.52|9.72|2561.4144|3.39|2561.4144|8683.194816000001|huile d'olives
les molins mahjoub|2025-05-08 00:00:00|uk|439.2|7.373|3238.2216|3.37|3788.719272|12767.98394664|huile d'olives
les molins mahjoub|2025-06-09 00:00:00|uae|77.46|10.16|786.9935999999999|3.37|786.9935999999999|2652.168432|huile d'olives
les molins mahjoub|2025-06-11 00:00:00|belgiqe|614.88|5.69|3498.6672|3.38|3498.6672|11825.495136|huile d'olives
les molins mahjoub|2025-06-25 00:00:00|USa|181.17|13.1|2373.327|3.38|2064.79449|6979.005376199999|huile d'olives
les molins mahjoub|2025-07-16 00:00:00|belgiqe|702.72|7.2|5059.584000000001|3.36|5059.584000000001|17000.20224|huile d'olives
les molins mahjoub|2025-07-31 00:00:00|UK|109.8|9.8|1076.04|3.32|1237.446|4108.32072|huile d'olives
les molins mahjoub|2025-08-18 00:00:00|uae|21.96|10.925|239.913|3.4|239.913|815.7042|huile d'olives
les molins mahjoub|2025-08-18 00:00:00|danemark|109.8|16.97|1863.306|3.4|1863.306|6335.240399999999|huile d'olives
les molins mahjoub|2025-08-26 00:00:00|france|192.15|11.84|2275.056|3.4|2275.056|7735.190399999999|huile d'olives
les molins mahjoub|2025-09-17 00:00:00|uk|252.54|10.565|2668.0851|3.41|3068.297865|10462.89571965|huile d'olives
les molins mahjoub|2025-10-09 00:00:00|usa|87.84|13.5779103141414|1192.683641994181|3.4|1025.707932114995|3487.406969190984|huile d'olives
les molins mahjoub|2025-10-14 00:00:00|uae|27.45|10.32626136760312|283.4558745407056|3.4|283.4558745407056|963.7499734383991|huile d'olives
les molins mahjoub|2025-10-22 00:00:00|danemark|21.96|13.66120218579235|300.0|3.4|300.0|1020.0|huile d'olives
les molins mahjoub|2025-10-22 00:00:00|belgiqe|702.72|8.52791107511373|5992.73367070392|3.4|5992.73367070392|20375.29448039333|huile d'olives
ecocert|2024-11-01 00:00:00|USA|650000.0|15.41|3250000.0|3.35|2990000.0|10016500.0|huile d'olives
ecocert|2024-11-03 00:00:00|Italie|30000.0|18.2575|163500.0|3.35|163500.0|547725.0|huile d'olives
ecocert|2024-11-03 00:00:00|Italie|62000.0|18.2575|337900.0|3.35|337900.0|1131965.0|huile d'olives
ecocert|2024-11-03 00:00:00|Italie|61926.0|18.2575|337496.7|3.35|337496.7|1130613.945|huile d'olives
ecocert|2024-11-04 00:00:00|Italie|30000.0|17.085|153000.0|3.35|153000.0|512550.0|huile d'olives
ecocert|2024-11-06 00:00:00|maroc|59000.0|16.7|295000.0|3.34|295000.0|985300.0|huile d'olives
ecocert|2024-11-08 00:00:00|Italie|30000.0|17.316|156000.0|3.33|156000.0|519480.0|huile d'olives
ecocert|2024-11-08 00:00:00|Italie|30000.0|16.983|153000.0|3.33|153000.0|509490.0|huile d'olives
ecocert|2024-11-11 00:00:00|Italie|61926.0|16.932|315822.6|3.32|315822.6|1048531.032|huile d'olives
ecocert|2024-11-11 00:00:00|Italie|90000.0|16.932|458999.9999999999|3.32|458999.9999999999|1523880.0|huile d'olives
ecocert|2024-11-11 00:00:00|Italie|62000.0|16.932|316200.0|3.32|316200.0|1049784.0|huile d'olives
ecocert|2024-11-11 00:00:00|Italie|62000.0|16.932|316200.0|3.32|316200.0|1049784.0|huile d'olives
ecocert|2024-11-11 00:00:00|Italie|30000.0|16.932|153000.0|3.32|153000.0|507960.0|huile d'olives
ecocert|2024-11-12 00:00:00|Italie|61926.0|16.932|315822.6|3.32|315822.6|1048531.032|huile d'olives
ecocert|2024-11-12 00:00:00|Italie|90000.0|16.932|458999.9999999999|3.32|458999.9999999999|1523880.0|huile d'olives
ecocert|2024-11-13 00:00:00|Espagne|90000.0|19.98|540000.0|3.33|540000.0|1798200.0|huile d'olives
ecocert|2024-11-13 00:00:00|russie|13421.232|31.38191990869393|133138.62144|3.33|126481.69|421184.0277|huile d'olives
ecocert|2024-11-14 00:00:00|France|19126.0|17.874|103280.4|3.31|103280.4|341858.124|huile d'olives
ecocert|2024-11-14 00:00:00|Espagne|60000.0|17.874|324000.0|3.31|324000.0|1072440.0|huile d'olives
ecocert|2024-11-15 00:00:00|Italie|90000.0|17.928|486000.0000000001|3.32|486000.0000000001|1613520.0|huile d'olives
ecocert|2024-11-15 00:00:00|Italie|90340.0|17.928|487836.0000000001|3.32|487836.0000000001|1619615.52|huile d'olives
ecocert|2024-11-15 00:00:00|Italie|120000.0|19.588|708000.0|3.32|708000.0|2350560.0|huile d'olives
ecocert|2024-11-15 00:00:00|USA|255000.0|15.77|1275000.0|3.32|1211250.0|4021350.0|huile d'olives
ecocert|2024-11-15 00:00:00|USA|245000.0|15.77|1225000.0|3.32|1163750.0|3863650.0|huile d'olives
ecocert|2024-11-15 00:00:00|USA|6440.0|18.924|38640.0|3.32|36708.0|121870.56|huile d'olives
ecocert|2024-11-15 00:00:00|USA|13850.0|18.924|83100.0|3.32|78945.0|262097.4|huile d'olives
ecocert|2024-11-15 00:00:00|USA|13850.0|18.924|83100.0|3.32|78945.0|262097.4|huile d'olives
ecocert|2024-11-15 00:00:00|USA|13850.0|18.924|83100.0|3.32|78945.0|262097.4|huile d'olives
ecocert|2024-11-15 00:00:00|USA|13850.0|18.924|83100.0|3.32|78945.0|262097.4|huile d'olives
ecocert|2024-11-15 00:00:00|USA|13850.0|18.924|83100.0|3.32|78945.0|262097.4|huile d'olives
ecocert|2024-11-18 00:00:00|Italie|61926.0|17.928|334400.4|3.32|334400.4|1110209.328|huile d'olives
ecocert|2024-11-18 00:00:00|Italie|61926.0|17.928|334400.4|3.32|334400.4|1110209.328|huile d'olives
ecocert|2024-11-20 00:00:00|France|1284.0|19.92|7704.0|3.32|7704.0|25577.28|huile d'olives
ecocert|2024-11-20 00:00:00|France|453.0|19.92|2718.0|3.32|2718.0|9023.76|huile d'olives
ecocert|2024-11-20 00:00:00|Italie|210000.0|19.588|1239000.0|3.32|1239000.0|4113480.0|huile d'olives
ecocert|2024-11-20 00:00:00|Espagne|90000.0|26.51684|718830.0|3.32|718830.0|2386515.6|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|210000.0|16.45|1050000.0|3.29|1050000.0|3454500.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|17.766|162000.0|3.29|162000.0|532980.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|17.766|162000.0|3.29|162000.0|532980.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|17.766|162000.0|3.29|162000.0|532980.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|16.45|150000.0|3.29|150000.0|493500.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|16.45|150000.0|3.29|150000.0|493500.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|65160.0|19.411|384444.0|3.29|384444.0|1264820.76|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|54840.0|19.411|323556.0|3.29|323556.0|1064499.24|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|30000.0|15.463|141000.0|3.29|141000.0|463890.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|90000.0|15.463|423000.0|3.29|423000.0|1391670.0|huile d'olives
ecocert|2024-11-22 00:00:00|Italie|60000.0|17.766|324000.0|3.29|324000.0|1065960.0|huile d'olives
ecocert|2024-11-22 00:00:00|Espagne|90000.0|20.727|567000.0|3.29|567000.0|1865430.0|huile d'olives
ecocert|2024-11-25 00:00:00|USA|1602.0|19.0656|9612.0|3.31|9227.52|30543.0912|huile d'olives
ecocert|2024-11-25 00:00:00|USA|21000.0|15.888|105000.0|3.31|100800.0|333648.0|huile d'olives
ecocert|2024-11-25 00:00:00|USA|20000.0|15.888|100000.0|3.31|96000.0|317760.0|huile d'olives
ecocert|2024-11-25 00:00:00|Italie|30000.0|16.55|150000.0|3.31|150000.0|496500.0|huile d'olives
ecocert|2024-11-25 00:00:00|Italie|90000.0|16.55|450000.0|3.31|450000.0|1489500.0|huile d'olives
ecocert|2024-11-26 00:00:00|Italie|90000.0|16.55|450000.0|3.31|450000.0|1489500.0|huile d'olives
ecocert|2024-11-26 00:00:00|Italie|90000.0|15.226|413999.9999999999|3.31|413999.9999999999|1370340.0|huile d'olives
ecocert|2024-11-26 00:00:00|USA|1602.0|18.867|9612.0|3.31|9131.4|30224.934|huile d'olives
ecocert|2024-11-27 00:00:00|France|4155.0|25.156|31578.0|3.31|31578.0|104523.18|huile d'olives
ecocert|2024-11-27 00:00:00|Italie|90000.0|15.557|423000.0|3.31|423000.0|1400130.0|huile d'olives
ecocert|2024-11-27 00:00:00|Italie|60000.0|16.55|300000.0|3.31|300000.0|993000.0|huile d'olives
ecocert|2024-11-28 00:00:00|France|692.0|16.6|3460.0|3.32|3460.0|11487.2|huile d'olives
ecocert|2024-11-28 00:00:00|Espagne|60000.0|15.604|282000.0|3.32|282000.0|936240.0|huile d'olives
ecocert|2024-11-28 00:00:00|Espagne|63000.0|16.6|315000.0|3.32|315000.0|1045800.0|huile d'olives
ecocert|2024-11-28 00:00:00|USA|43000.0|15.77|215000.0|3.32|204250.0|678110.0|huile d'olives
ecocert|2024-11-28 00:00:00|USA|8244.0|18.924|49464.0|3.32|46990.8|156009.456|huile d'olives
ecocert|2024-11-28 00:00:00|USA|9388.0|26.26651199999999|78183.264|3.32|74274.10079999999|246590.0146559999|huile d'olives
ecocert|2024-11-28 00:00:00|USA|43000.0|15.77|215000.0|3.32|204250.0|678110.0|huile d'olives
ecocert|2024-11-28 00:00:00|USA|13190.0|18.924|79140.0|3.32|75183.0|249607.56|huile d'olives
ecocert|2024-11-28 00:00:00|Espagne|13036.0|28.81096|113126.408|3.32|113126.408|375579.67456|huile d'olives
ecocert|2024-11-29 00:00:00|Espagne|30000.0|13.902|126000.0|3.31|126000.0|417060.0|huile d'olives
ecocert|2024-12-02 00:00:00|USA|4617.0|15.7225|23085.0|3.31|21930.75|72590.7825|huile d'olives
ecocert|2024-12-02 00:00:00|USA|10156.0|15.7225|50780.0|3.31|48241.0|159677.71|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14770.0|15.7225|73850.0|3.31|70157.5|232221.325|huile d'olives
ecocert|2024-12-02 00:00:00|USA|8772.0|15.7225|43860.0|3.31|41667.0|137917.77|huile d'olives
ecocert|2024-12-02 00:00:00|USA|6001.0|15.7225|30005.0|3.31|28504.75|94350.7225|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14770.0|15.7225|73850.0|3.31|70157.5|232221.325|huile d'olives
ecocert|2024-12-02 00:00:00|USA|13190.0|15.7225|65950.0|3.31|62652.5|207379.775|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|USA|14773.0|15.7225|73865.0|3.31|70171.75|232268.4925|huile d'olives
ecocert|2024-12-02 00:00:00|usa|20500.0|15.7696675|102807.5|3.31|97667.125|323278.18375|huile d'olives
ecocert|2024-12-02 00:00:00|usa|20500.0|15.7696675|102807.5|3.31|97667.125|323278.18375|huile d'olives
ecocert|2024-12-03 00:00:00|France|2077.0|16.55|10385.0|3.31|10385.0|34374.35|huile d'olives
ecocert|2024-12-03 00:00:00|Espagne|63000.0|17.543|333900.0|3.31|333900.0|1105209.0|huile d'olives
ecocert|2024-12-03 00:00:00|Espagne|60000.0|14.895|270000.0|3.31|270000.0|893700.0|huile d'olives
ecocert|2024-12-04 00:00:00|France|90000.0|17.543|477000.0|3.31|477000.0|1578870.0|huile d'olives
ecocert|2024-12-04 00:00:00|France|90000.0|17.543|477000.0|3.31|477000.0|1578870.0|huile d'olives
ecocert|2024-12-04 00:00:00|France|60000.0|17.543|318000.0|3.31|318000.0|1052580.0|huile d'olives
ecocert|2024-12-04 00:00:00|uae|112.176|22.0115|785.232|3.31|745.9703999999999|2469.162024|huile d'olives
ecocert|2024-12-04 00:00:00|uae|437.76|20.860613|2904.09984|3.31|2758.894848|9131.94194688|ho à l'ail
ecocert|2024-12-04 00:00:00|uae|21.88|417.3506179999999|2904.001119999999|3.31|2758.801063999999|9131.631521839998|ho au citron
ecocert|2024-12-04 00:00:00|uae|109.44|41.7180815|1451.94048|3.31|1379.343456|4565.626839359999|ho au piment
ecocert|2024-12-05 00:00:00|Italie|53000.0|17.596|280900.0|3.32|280900.0|932588.0|huile d'olives
ecocert|2024-12-05 00:00:00|Italie|150000.0|13.28|600000.0|3.32|600000.0|1992000.0|huile d'olives
ecocert|2024-12-05 00:00:00|Italie|40170.0|17.596|212901.0|3.32|212901.0|706831.32|huile d'olives
ecocert|2024-12-05 00:00:00|Italie|19830.0|16.268|97167.0|3.32|97167.0|322594.44|huile d'olives
ecocert|2024-12-05 00:00:00|USA|660.0|36.0889312|7632.24|3.32|7174.3056|23818.694592|huile d'olives
ecocert|2024-12-05 00:00:00|oman|3940.63|42.2899608|53399.47713|3.32|50195.5085022|166649.088227304|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|30000.0|16.219|147000.0|3.31|147000.0|486570.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|30000.0|14.233|129000.0|3.31|129000.0|426990.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|87000.0|14.233|374100.0|3.31|374100.0|1238271.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|30000.0|17.543|159000.0|3.31|159000.0|526290.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|30000.0|17.543|159000.0|3.31|159000.0|526290.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|60000.0|14.895|270000.0|3.31|270000.0|893700.0|huile d'olives
ecocert|2024-12-06 00:00:00|Italie|30000.0|15.226|138000.0|3.31|138000.0|456780.0|huile d'olives
ecocert|2024-12-09 00:00:00|Espagne|21000.0|13.653|86099.99999999999|3.33|86099.99999999999|286712.9999999999|huile d'olives
ecocert|2024-12-09 00:00:00|Italie|60000.0|14.985|270000.0|3.33|270000.0|899100.0|huile d'olives
ecocert|2024-12-10 00:00:00|Italie|60000.0|14.233|258000.0|3.31|258000.0|853980.0|huile d'olives
ecocert|2024-12-10 00:00:00|Italie|120000.0|13.902|504000.0|3.31|504000.0|1668240.0|huile d'olives
ecocert|2024-12-10 00:00:00|Italie|30000.0|14.233|129000.0|3.31|129000.0|426990.0|huile d'olives
ecocert|2024-12-10 00:00:00|Italie|60000.0|15.888|288000.0|3.31|288000.0|953280.0|huile d'olives
ecocert|2024-12-10 00:00:00|Italie|58000.0|13.8027|241860.0|3.31|241860.0|800556.6|huile d'olives
ecocert|2024-12-11 00:00:00|Italie|87000.0|15.226|400199.9999999999|3.31|400199.9999999999|1324662.0|huile d'olives
ecocert|2024-12-11 00:00:00|Italie|10000.0|15.226|46000.0|3.31|46000.0|152260.0|huile d'olives
ecocert|2024-12-11 00:00:00|France|29000.0|18.1388|158920.0|3.31|158920.0|526025.2|huile d'olives
ecocert|2024-12-11 00:00:00|France|29000.0|18.1388|158920.0|3.31|158920.0|526025.2|huile d'olives
ecocert|2024-12-12 00:00:00|France|2770.0|16.5|13850.0|3.3|13850.0|45705.0|huile d'olives
ecocert|2024-12-12 00:00:00|Italie|30000.0|14.19|129000.0|3.3|129000.0|425700.0|huile d'olives
ecocert|2024-12-12 00:00:00|Italie|30000.0|14.19|129000.0|3.3|129000.0|425700.0|huile d'olives
ecocert|2024-12-12 00:00:00|Italie|496000.0|16.5|2480000.0|3.3|2480000.0|8184000.0|huile d'olives
ecocert|2024-12-12 00:00:00|Italie|115706.0|14.19|497535.8|3.3|497535.8|1641868.14|huile d'olives
ecocert|2024-12-12 00:00:00|France|13190.4|22.6974|90723.5712|3.3|90723.5712|299387.78496|huile d'olives
ecocert|2024-12-12 00:00:00|oman|328.32|41.58890999999999|4355.49312|3.3|4137.718464|13654.4709312|ho à l'ail
ecocert|2024-12-12 00:00:00|CANADA|1187.5|17.64378|6683.25|3.3|6349.0875|20951.98875|huile d'olives
ecocert|2024-12-13 00:00:00|Italie|29900.0|13.2|119600.0|3.3|119600.0|394680.0|huile d'olives
ecocert|2024-12-13 00:00:00|Italie|60000.0|14.19|258000.0|3.3|258000.0|851400.0|huile d'olives
ecocert|2024-12-13 00:00:00|Espagne|155000.0|13.86|651000.0|3.3|651000.0|2148300.0|huile d'olives
ecocert|2024-12-13 00:00:00|France|60000.0|17.49|318000.0|3.3|318000.0|1049400.0|huile d'olives
ecocert|2024-12-13 00:00:00|Espagne|90000.0|12.375|337500.0|3.3|337500.0|1113750.0|huile d'olives
ecocert|2024-12-13 00:00:00|Espagne|60000.0|12.87|234000.0|3.3|234000.0|772200.0|huile d'olives
ecocert|2024-12-16 00:00:00|Belgique|1005.0|24.494|7437.0|3.31|7437.0|24616.47|huile d'olives
ecocert|2024-12-16 00:00:00|Espagne|63000.0|13.24|252000.0|3.31|252000.0|834120.0|huile d'olives
ecocert|2024-12-16 00:00:00|France|90000.0|17.543|477000.0|3.31|477000.0|1578870.0|huile d'olives
ecocert|2024-12-16 00:00:00|France|90000.0|17.543|477000.0|3.31|477000.0|1578870.0|huile d'olives
ecocert|2024-12-16 00:00:00|Italie|58000.0|13.7034|240120.0|3.31|240120.0|794797.2|huile d'olives
ecocert|2024-12-16 00:00:00|Italie|164000.0|16.55|820000.0|3.31|820000.0|2714200.0|huile d'olives
ecocert|2024-12-16 00:00:00|Espagne|10920.0|22.66688|74780.16|3.31|74780.16|247522.3296|huile d'olives
ecocert|2024-12-16 00:00:00|Italie|120000.0|14.233|516000.0|3.31|516000.0|1707960.0|huile d'olives
ecocert|2024-12-16 00:00:00|Espagne|60000.0|13.571|246000.0|3.31|246000.0|814259.9999999999|huile d'olives
ecocert|2024-12-16 00:00:00|Espagne|10920.0|22.66688|74780.16|3.31|74780.16|247522.3296|huile d'olives
ecocert|2024-12-18 00:00:00|France|6233.0|13.571|25555.3|3.31|25555.3|84588.043|huile d'olives
ecocert|2024-12-18 00:00:00|France|14542.0|13.571|59622.2|3.31|59622.2|197349.482|huile d'olives
ecocert|2024-12-18 00:00:00|USA|8314.0|16.0535|41570.0|3.31|40322.9|133468.799|huile d'olives
ecocert|2024-12-18 00:00:00|uae|109.2|38.6343531|1314.0036|3.31|1274.583492|4218.87135852|huile d'olives
ecocert|2024-12-19 00:00:00|Italie|30000.0|13.695|124500.0|3.3|124500.0|410850.0|huile d'olives
ecocert|2024-12-19 00:00:00|France|93000.0|17.49|492900.0|3.3|492900.0|1626570.0|huile d'olives
ecocert|2024-12-19 00:00:00|France|93000.0|17.49|492900.0|3.3|492900.0|1626570.0|huile d'olives
ecocert|2024-12-19 00:00:00|Italie|526000.0|13.86|2209200.0|3.3|2209200.0|7290360.0|huile d'olives
ecocert|2024-12-19 00:00:00|Italie|30000.0|13.2|120000.0|3.3|120000.0|396000.0|huile d'olives
ecocert|2024-12-19 00:00:00|France|126926.0|17.49|672707.7999999999|3.3|672707.7999999999|2219935.74|huile d'olives
ecocert|2024-12-19 00:00:00|Espagne|59926.0|16.5|299630.0|3.3|299630.0|988779.0|huile d'olives
ecocert|2024-12-19 00:00:00|uae|323.23|53.960544|5505.576590000001|3.3|5285.3535264|17441.66663712|ho au citron
ecocert|2024-12-19 00:00:00|uae|109.2|53.960544|1860.0036|3.3|1785.603456|5892.4914048|huile d'olives
ecocert|2024-12-20 00:00:00|Italie|390000.0|13.86|1638000.0|3.3|1638000.0|5405400.0|huile d'olives
ecocert|2024-12-20 00:00:00|France|8353.92|22.6974|57458.26176|3.3|57458.26176|189612.263808|huile d'olives
ecocert|2024-12-20 00:00:00|France|13190.4|22.6974|90723.5712|3.3|90723.5712|299387.78496|huile d'olives
ecocert|2024-12-20 00:00:00|France|29000.0|16.17|142100.0|3.3|142100.0|468930.0|huile d'olives
ecocert|2024-12-20 00:00:00|France|29000.0|16.17|142100.0|3.3|142100.0|468930.0|huile d'olives
ecocert|2024-12-20 00:00:00|France|29000.0|16.17|142100.0|3.3|142100.0|468930.0|huile d'olives
ecocert|2024-12-23 00:00:00|USA|21500.0|14.19|92450.0|3.3|92450.0|305085.0|huile d'olives
ecocert|2024-12-25 00:00:00|Espagne|30000.0|9.801|89100.0|3.3|89100.0|294030.0|huile d'olives
ecocert|2024-12-26 00:00:00|Italie|497486.0|13.944|2089441.2|3.32|2089441.2|6936944.784|huile d'olives
ecocert|2024-12-26 00:00:00|Italie|350000.0|9.794|1032500.0|3.32|1032500.0|3427900.0|huile d'olives
ecocert|2024-12-27 00:00:00|France|90000.0|17.596|477000.0|3.32|477000.0|1583640.0|huile d'olives
ecocert|2024-12-31 00:00:00|USA|8314.0|16.005|41570.0|3.3|40322.9|133065.57|huile d'olives
ecocert|2025-01-02 00:00:00|Espagne|21000.0|11.2438|71400.0|3.307|71400.0|236119.8|huile d'olives
ecocert|2025-01-03 00:00:00|uae|333.79|19.439317912|6488.64992584648|3.299|1966.85356952|6488.64992584648|huile d'olives
ecocert|2025-01-03 00:00:00|uae|43.68|38.625051591|1687.1422534948802|3.299|511.41020112|1687.14225349488|ho au piment
ecocert|2025-01-03 00:00:00|uae|26.21|38.621841664|1012.27847001344|3.299|306.84403456|1012.27847001344|ho au citron
ecocert|2025-01-03 00:00:00|Espagne|21000.0|11.2166|71400.0|3.299|71400.0|235548.6|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|25300.0|10.9032|83490.0|3.304|83490.0|275850.96|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|60260.0|10.9032|198858.0|3.304|198858.0|657026.8319999999|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|25920.0|10.9032|85536.0|3.304|85536.0|282610.944|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|18640.0|10.9032|61512.0|3.304|61512.0|203235.648|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|19880.0|10.9032|65604.0|3.304|65604.0|216755.616|huile d'olives
ecocert|2025-01-06 00:00:00|Italie|60000.0|10.9032|198000.0|3.304|198000.0|654192.0|huile d'olives
